"","category","word","mean_rating"
"1377","god","scriptur",6.27777777777778
"1378","god","self-import",5.85714285714286
"1379","god","sermon",9.29411764705882
"1380","god","shiva",9.33333333333333
"1381","god","shrine",6.7
"1382","god","sign",6.9
"1383","god","sin",8.08333333333333
"1384","god","societi",7.33333333333333
"1385","god","solac",5.4
"1386","god","sooth",5.2
"1387","god","soul",7.66666666666667
"1388","god","spirit",9.11111111111111
"1389","god","spiritu",9.44444444444444
"1390","god","stringent",5.54545454545455
"1391","god","strong",6.75
"1392","god","strongest",5.88888888888889
"1393","god","supernatur",7.875
"1394","god","superpow",8.14285714285714
"1395","god","surveil",8
"1396","god","synagogu",8.63157894736842
"1397","god","system",6
"1398","god","tabernacl",5.57142857142857
"1399","god","talmud",6.75
"1400","god","templ",9.1875
"1401","god","testament",9.41666666666667
"1402","god","the nazaren",8.875
"1403","god","theism",8.33333333333333
"1404","god","theist",9.14285714285714
"1405","god","theolog",9.22222222222222
"1406","god","thi",5.5
"1407","god","throne",7.45454545454545
"1408","god","tomb",5.1
"1409","god","torah",8.14285714285714
"1410","god","tradit",8.85714285714286
"1411","god","tribal",5.55555555555556
"1412","god","true",5.8
"1413","god","trust",7.28
"1414","god","trusting",8.11111111111111
"1415","god","uncertainti",5.4
"1416","god","uniti",6.09090909090909
"1417","god","univers",7.22222222222222
"1418","god","unobtain",6.875
"1419","god","unrel",6.625
"1420","god","unseen",8.81818181818182
"1421","god","untru",5.1
"1422","god","valu",5.22222222222222
"1423","god","valuat",5.16666666666667
"1424","god","value-system",5.06666666666667
"1425","god","vaticin",8.66666666666667
"1426","god","vener",8
"1427","god","vers",6.25
"1428","god","vicar",8.33333333333333
"1429","god","vishnu",9.18181818181818
"1430","god","war",6.07692307692308
"1431","god","warfar",5.63636363636364
"1432","god","warmth",5.44444444444444
"1433","god","watch over",7
"1434","god","wholli",6.8
"1435","god","will",6.81818181818182
"1436","god","wonder",7.85714285714286
"1437","god","word",5.14285714285714
"1438","god","word of god",9.27272727272727
"1439","god","world",6.5625
"1440","god","worship",9.48717948717949
"1441","god","worshipp",9.22222222222222
"1442","god","zeus",10
"1443","grievance","abandon",5.5
"1444","grievance","abus",6.72727272727273
"1445","grievance","accus",5.15789473684211
"1446","grievance","advers",5.61538461538461
"1447","grievance","affront",6
"1448","grievance","aggress",5.76470588235294
"1449","grievance","aggriev",7.8
"1450","grievance","aggroup",6
"1451","grievance","agoni",7.3
"1452","grievance","air out",9
"1453","grievance","alleg",6.22222222222222
"1454","grievance","anger",8.54545454545454
"1455","grievance","angri",6.2
"1456","grievance","angst",7.63636363636364
"1457","grievance","anguish",7
"1458","grievance","annoy",6.61290322580645
"1459","grievance","anxieti",6.45454545454545
"1460","grievance","apologis",7.16666666666667
"1461","grievance","arrest",5.90909090909091
"1462","grievance","assail",5.44444444444444
"1463","grievance","assault",7.375
"1464","grievance","attack",6.30769230769231
"1465","grievance","aveng",5.27272727272727
"1466","grievance","aw",6.36363636363636
"1467","grievance","bad",6.78947368421053
"1468","grievance","beleagu",5.8
"1469","grievance","bereav",6.46666666666667
"1470","grievance","bereft",6.14285714285714
"1471","grievance","bias",5.61538461538461
"1472","grievance","blackbal",5.66666666666667
"1473","grievance","bother",5.8125
"1474","grievance","breach",5.25
"1475","grievance","brutal",6.36363636363636
"1476","grievance","burial",5.22222222222222
"1477","grievance","charg",6
"1478","grievance","complain",9.375
"1479","grievance","complaint",8.78947368421053
"1480","grievance","concern",6.22222222222222
"1481","grievance","conspiraci",5.625
"1482","grievance","crimin record",6
"1483","grievance","damag",5.42424242424242
"1484","grievance","dark",6
"1485","grievance","death",6.4
"1486","grievance","debat",5.8
"1487","grievance","defeat",5.54545454545455
"1488","grievance","denigr",5.55555555555556
"1489","grievance","despair",7.57142857142857
"1490","grievance","detriment",5.55555555555556
"1491","grievance","die",5.38888888888889
"1492","grievance","differ",7.44444444444444
"1493","grievance","difficult",8.88888888888889
"1494","grievance","disappoint",7.42105263157895
"1495","grievance","discomfit",6.25
"1496","grievance","discomfort",6.45454545454545
"1497","grievance","disconcert",5.44444444444444
"1498","grievance","disconfirm",5.83333333333333
"1499","grievance","discont",6.91666666666667
"1500","grievance","discrimin",8.28571428571429
"1501","grievance","discriminatori",7.09090909090909
"1502","grievance","disgruntl",9
"1503","grievance","dismal",6.55555555555556
"1504","grievance","dismay",6.94736842105263
"1505","grievance","displeas",8.88888888888889
"1506","grievance","disquiet",5.42857142857143
"1507","grievance","disrespect",6.57142857142857
"1508","grievance","disrupt",5.85714285714286
"1509","grievance","dissatisfact",8.45454545454546
"1510","grievance","disson",6
"1511","grievance","distress",8.33333333333333
"1512","grievance","disturb",6.2258064516129
"1513","grievance","drear",7
"1514","grievance","dreari",5.2
"1515","grievance","effect",5.14285714285714
"1516","grievance","embattl",5.45454545454545
"1517","grievance","embitt",8.08333333333333
"1518","grievance","end",5.75
"1519","grievance","escal",5.28571428571429
"1520","grievance","ethic",5.11111111111111
"1521","grievance","evil",6
"1522","grievance","fear",5.59090909090909
"1523","grievance","feel",7.44444444444444
"1524","grievance","flak",6.33333333333333
"1525","grievance","form",6.1
"1526","grievance","fragil",7.11111111111111
"1527","grievance","fraudul",6.375
"1528","grievance","frustrat",7.6
"1529","grievance","funer",5.63157894736842
"1530","grievance","generat",5.33333333333333
"1531","grievance","go against",6.27272727272727
"1532","grievance","grief",9.75
"1533","grievance","grief-stricken",6.28571428571429
"1534","grievance","griev",6.44444444444444
"1535","grievance","grim",5.11111111111111
"1536","grievance","harass",5.35
"1537","grievance","harm",5.81818181818182
"1538","grievance","harri",5.66666666666667
"1539","grievance","headach",6.2
"1540","grievance","heartbreak",7
"1541","grievance","helpless",5.45454545454545
"1542","grievance","horribl",7.88888888888889
"1543","grievance","hostil",5.42857142857143
"1544","grievance","humili",5.14285714285714
"1545","grievance","hurt",8.77777777777778
"1546","grievance","inflict",6.36363636363636
"1547","grievance","infract",7.33333333333333
"1548","grievance","iniqu",5.6
"1549","grievance","injuri",6.35
"1550","grievance","injustic",8.29411764705882
"1551","grievance","insult",6.06060606060606
"1552","grievance","invad",6
"1553","grievance","irat",6.5
"1554","grievance","ire",7.375
"1555","grievance","irk",7.55555555555556
"1556","grievance","irrit",6.77777777777778
"1557","grievance","isol",5.22222222222222
"1558","grievance","kill",5.84210526315789
"1559","grievance","lament",6.52941176470588
"1560","grievance","lash out",6.15384615384615
"1561","grievance","lawsuit",7.29411764705882
"1562","grievance","legal",5.7
"1563","grievance","legal injuri",5.6
"1564","grievance","loneli",8.375
"1565","grievance","lose",7.55555555555556
"1566","grievance","lugubri",9
"1567","grievance","matter",6
"1568","grievance","melancholi",5.14285714285714
"1569","grievance","mif",7.125
"1570","grievance","miser",6.92307692307692
"1571","grievance","mishandl",7.625
"1572","grievance","misunderstood",7
"1573","grievance","mourn",5.27586206896552
"1574","grievance","mourner",7
"1575","grievance","murder",7.375
"1576","grievance","negat",8.36363636363636
"1577","grievance","no-good",5.22222222222222
"1578","grievance","nuisanc",6.55555555555556
"1579","grievance","obsess",5.58823529411765
"1580","grievance","offend",6.94117647058824
"1581","grievance","opposit",5.6
"1582","grievance","oppress",7
"1583","grievance","outrag",6.94117647058824
"1584","grievance","overwork",6.57142857142857
"1585","grievance","pain",7.1
"1586","grievance","pain in the ass",6.25
"1587","grievance","pain in the neck",6.22222222222222
"1588","grievance","pain sensat",5.63157894736842
"1589","grievance","peev",8.625
"1590","grievance","perturb",7.8
"1591","grievance","piss",7.25
"1592","grievance","piss off",8.375
"1593","grievance","plagu",6.11111111111111
"1594","grievance","point",6.28571428571429
"1595","grievance","polic",5.55555555555556
"1596","grievance","policemen",5.57142857142857
"1597","grievance","powerless",6.11111111111111
"1598","grievance","problem",9.27777777777778
"1599","grievance","question",5.45454545454545
"1600","grievance","racism",5.42857142857143
"1601","grievance","regret",5.85714285714286
"1602","grievance","repris",5.22222222222222
"1603","grievance","resent",7.54545454545455
"1604","grievance","resist",5.77777777777778
"1605","grievance","retali",5.88235294117647
"1606","grievance","retribut",5.27272727272727
"1607","grievance","reveng",5.72727272727273
"1608","grievance","ridicul",6.375
"1609","grievance","rile",5.83333333333333
"1610","grievance","riot",6.1
"1611","grievance","roil",7
"1612","grievance","sad",8.1578947368421
"1613","grievance","serious",6.47058823529412
"1614","grievance","sever",5.41666666666667
"1615","grievance","shock",6.56521739130435
"1616","grievance","snipe",5.7
"1617","grievance","somber",8
"1618","grievance","sorri",6.66666666666667
"1619","grievance","sorrow",6.62068965517241
"1620","grievance","spite",6.66666666666667
"1621","grievance","strain",6.1
"1622","grievance","stress",6.18181818181818
"1623","grievance","struggl",7.25
"1624","grievance","stung",7.36363636363636
"1625","grievance","suffer",9.05714285714286
"1626","grievance","suicid",7
"1627","grievance","tragic",7.4
"1628","grievance","transgress",7.75
"1629","grievance","trauma",6.5
"1630","grievance","troubl",7.85714285714286
"1631","grievance","tumultu",5.875
"1632","grievance","unaccept",7
"1633","grievance","unfair",7.1304347826087
"1634","grievance","unhappi",9
"1635","grievance","unjust",8.77777777777778
"1636","grievance","unjustifi",6.2
"1637","grievance","unsatisfi",8.44444444444444
"1638","grievance","upset",8.70588235294118
"1639","grievance","vengeanc",7.44444444444444
"1640","grievance","vent",7.22222222222222
"1641","grievance","vex",5.5
"1642","grievance","victim",7.36363636363636
"1643","grievance","violat",6.60714285714286
"1644","grievance","woe",7.58333333333333
"1645","grievance","worri",7.21052631578947
"1646","grievance","wors",5.55555555555556
"1647","grievance","wound",6.88235294117647
"1648","grievance","wrath",6.1
"1649","grievance","wrong",7.43478260869565
"1650","hate","abhor",9.57142857142857
"1651","hate","abomin",5.5
"1652","hate","abus",6
"1653","hate","ach",5.28571428571429
"1654","hate","acrid",8.16666666666667
"1655","hate","act of terror",9.375
"1656","hate","advers",7.25
"1657","hate","adversari",6.73684210526316
"1658","hate","afraid",7
"1659","hate","aggress",8.83783783783784
"1660","hate","agit",7.52941176470588
"1661","hate","alleg",6.36363636363636
"1662","hate","ambush",5.22222222222222
"1663","hate","amor",6.71428571428571
"1664","hate","anger",8.8421052631579
"1665","hate","angri",9.57142857142857
"1666","hate","annoy",7.55555555555556
"1667","hate","anti-semit",8.72727272727273
"1668","hate","anti-soci",7.3
"1669","hate","antisoci",6.5
"1670","hate","anxieti",5.63636363636364
"1671","hate","argu",7.29032258064516
"1672","hate","argument",6.88888888888889
"1673","hate","arrog",7.90909090909091
"1674","hate","asoci",5.33333333333333
"1675","hate","assail",6.5
"1676","hate","assault",8.44444444444444
"1677","hate","atroci",6
"1678","hate","attack",8.53488372093023
"1679","hate","aw",7.09090909090909
"1680","hate","bad",6.70588235294118
"1681","hate","bang-up",6.28571428571429
"1682","hate","barbar",5.3
"1683","hate","barrier",5.10526315789474
"1684","hate","battl",6.45454545454545
"1685","hate","begrudg",7.5
"1686","hate","belief",5.90909090909091
"1687","hate","belittl",6.7
"1688","hate","bestial",6
"1689","hate","betray",6.8
"1690","hate","bias",6.55
"1691","hate","bigotri",9.36363636363636
"1692","hate","bitchi",8.125
"1693","hate","bitter",7.85714285714286
"1694","hate","blackbal",6.33333333333333
"1695","hate","blood",5.33333333333333
"1696","hate","bloodi",6.33333333333333
"1697","hate","bloodsh",7.42857142857143
"1698","hate","bomb",7.75862068965517
"1699","hate","brainsick",5.33333333333333
"1700","hate","brat",5.625
"1701","hate","browbeat",5.5
"1702","hate","bruis",5.5
"1703","hate","brutal",8.5
"1704","hate","brute",6.33333333333333
"1705","hate","brutish",7.25
"1706","hate","bulli",7.95121951219512
"1707","hate","bullyrag",8.6
"1708","hate","catti",5.85714285714286
"1709","hate","clash",6.77777777777778
"1710","hate","classism",5.9
"1711","hate","combat",5.85
"1712","hate","conflict",8.75
"1713","hate","contemn",7.75
"1714","hate","controversi",7.4
"1715","hate","corros",7.55555555555556
"1716","hate","corrupt",7.14285714285714
"1717","hate","counterproduct",6.9
"1718","hate","craze",5.36363636363636
"1719","hate","crazi",6
"1720","hate","crime",8.45
"1721","hate","crimin",5.47368421052632
"1722","hate","crimin offenc",6.72727272727273
"1723","hate","critic",5.9
"1724","hate","criticis",6
"1725","hate","cruel",7.94444444444444
"1726","hate","cruelti",9.44444444444444
"1727","hate","cult",7.6
"1728","hate","cultur",5.22222222222222
"1729","hate","damag",7.1
"1730","hate","danger",7.57142857142857
"1731","hate","dead",5.05263157894737
"1732","hate","death",5.09090909090909
"1733","hate","decri",6
"1734","hate","dement",5.55555555555556
"1735","hate","demolit",5.72727272727273
"1736","hate","demon",6
"1737","hate","deplor",8.875
"1738","hate","deprav",5.625
"1739","hate","despic",7.14285714285714
"1740","hate","despis",10
"1741","hate","destroy",6.96
"1742","hate","destruct",8.3
"1743","hate","detest",10
"1744","hate","detriment",6.77777777777778
"1745","hate","disaccord",6.125
"1746","hate","disagr",6.1
"1747","hate","disapprov",6.66666666666667
"1748","hate","discept",6.5
"1749","hate","discomfort",6.11111111111111
"1750","hate","discont",8.375
"1751","hate","discrimin",8
"1752","hate","disdain",6.16666666666667
"1753","hate","disfavour",8.6
"1754","hate","disgust",8.52941176470588
"1755","hate","disingenu",6.71428571428571
"1756","hate","dislik",9.15
"1757","hate","disput",6
"1758","hate","dissens",6.66666666666667
"1759","hate","dissent",6.66666666666667
"1760","hate","disson",7.6
"1761","hate","distast",9.55555555555556
"1762","hate","distress",7.45454545454545
"1763","hate","distrust",7.58333333333333
"1764","hate","disturb",7.5
"1765","hate","dread",6.625
"1766","hate","egocentr",6
"1767","hate","elit",6.14285714285714
"1768","hate","enemi",9.7
"1769","hate","enrag",9
"1770","hate","envi",7.38461538461539
"1771","hate","escal",5.875
"1772","hate","evil",8.45454545454546
"1773","hate","exasper",6.22222222222222
"1774","hate","execr",7.44444444444444
"1775","hate","extrem",8.8
"1776","hate","extremist",8.75
"1777","hate","fear",6.53488372093023
"1778","hate","feel",8.52631578947368
"1779","hate","feroc",7.375
"1780","hate","fierc",7.42105263157895
"1781","hate","fight",7.85714285714286
"1782","hate","fight back",6.38461538461539
"1783","hate","fight down",8
"1784","hate","fire",5.5
"1785","hate","flack",5.66666666666667
"1786","hate","flak",6.25
"1787","hate","foe",8.26315789473684
"1788","hate","foeman",8
"1789","hate","forc",5.73684210526316
"1790","hate","fought",6.07692307692308
"1791","hate","fraud",5.33333333333333
"1792","hate","fright",6.66666666666667
"1793","hate","frighten",6.36363636363636
"1794","hate","frustrat",7.4
"1795","hate","furi",9
"1796","hate","furious",8.68421052631579
"1797","hate","furor",6.61538461538461
"1798","hate","gang",6.88888888888889
"1799","hate","gloomi",5.75
"1800","hate","greed",5.4
"1801","hate","green-ey monster",6.625
"1802","hate","grief",6.28571428571429
"1803","hate","harass",8.8
"1804","hate","harm",7.92307692307692
"1805","hate","harsh",7.33333333333333
"1806","hate","hate",9.76470588235294
"1807","hate","hate crime",10
"1808","hate","hatr",9.92307692307692
"1809","hate","hoi polloi",10
"1810","hate","holi terror",7.22222222222222
"1811","hate","homicid",6.4
"1812","hate","homophobia",8.9
"1813","hate","hooligan",5.8
"1814","hate","horribl",8.3
"1815","hate","horrif",6.72727272727273
"1816","hate","horrifi",6.5
"1817","hate","hostil",8.75
"1818","hate","humili",6.625
"1819","hate","hurt",7.75862068965517
"1820","hate","hypocrit",5.3
"1821","hate","hyster",5.66666666666667
"1822","hate","ignor",8.375
"1823","hate","ill-judg",6.22222222222222
"1824","hate","illog",7.125
"1825","hate","improvid",5.75
"1826","hate","impuls",5.375
"1827","hate","incid",7
"1828","hate","indocil",5.28571428571429
"1829","hate","indoctrin",5.8
"1830","hate","inexplic",5.57142857142857
"1831","hate","inflict",6.14285714285714
"1832","hate","inhuman",5.91304347826087
"1833","hate","inhuman treatment",7.75
"1834","hate","iniqu",5.25
"1835","hate","injur",5.11111111111111
"1836","hate","injustic",7.63157894736842
"1837","hate","insensit",7.16666666666667
"1838","hate","intimid",7.875
"1839","hate","intoler",8.55555555555556
"1840","hate","invas",5.36363636363636
"1841","hate","invect",9
"1842","hate","ira",6.33333333333333
"1843","hate","irat",6.55555555555556
"1844","hate","ire",9.33333333333333
"1845","hate","jealous",5.22222222222222
"1846","hate","jealousi",8.75
"1847","hate","judgement",8.6
"1848","hate","judgment",7.22222222222222
"1849","hate","kill",7.64814814814815
"1850","hate","lash out",8.18181818181818
"1851","hate","life",6.125
"1852","hate","littl terror",5.42857142857143
"1853","hate","loath",9.9
"1854","hate","mad",7.21052631578947
"1855","hate","malef",7.5
"1856","hate","malevol",7
"1857","hate","malic",9.41666666666667
"1858","hate","malici",9
"1859","hate","malign",6.44444444444444
"1860","hate","maltreat",5.7
"1861","hate","mayhem",6.33333333333333
"1862","hate","menac",7.5
"1863","hate","merciless",7.85714285714286
"1864","hate","minor",6.11111111111111
"1865","hate","misgiv",7.8
"1866","hate","misinform",6.81818181818182
"1867","hate","misogyni",8.44444444444444
"1868","hate","misunderstand",6.66666666666667
"1869","hate","murder",8.21052631578947
"1870","hate","narcissist",7.6
"1871","hate","nasti",8.61904761904762
"1872","hate","negat",9.8
"1873","hate","negat charg",7.1
"1874","hate","negat emot",9.75
"1875","hate","nemesi",9
"1876","hate","obliter",7.22222222222222
"1877","hate","occup",5.27272727272727
"1878","hate","offenc",7.4
"1879","hate","offend",7.5
"1880","hate","onslaught",5.6
"1881","hate","opinion",6.22222222222222
"1882","hate","oppon",6.42857142857143
"1883","hate","oppos",7.16666666666667
"1884","hate","opposit",6.5
"1885","hate","oppress",8.2
"1886","hate","outrag",7.61111111111111
"1887","hate","overreact",5.66666666666667
"1888","hate","pain",5.96551724137931
"1889","hate","pain in the ass",6.81818181818182
"1890","hate","paranoia",6.54545454545455
"1891","hate","passion",8.33333333333333
"1892","hate","person",5.81818181818182
"1893","hate","pitiless",5.2
"1894","hate","poison",5.4
"1895","hate","polit sympathi",8.42857142857143
"1896","hate","preconcept",5.54545454545455
"1897","hate","prejudic",8.94117647058824
"1898","hate","protest",8.25
"1899","hate","provoc",6.47368421052632
"1900","hate","public opinion",6.36363636363636
"1901","hate","push around",5.85714285714286
"1902","hate","put to death",7.90909090909091
"1903","hate","putrefact",5.6
"1904","hate","putresc",7
"1905","hate","putrid",5.5
"1906","hate","qaeda",7.33333333333333
"1907","hate","qaida",6.33333333333333
"1908","hate","racial",8.08333333333333
"1909","hate","racial discrimin",10
"1910","hate","racism",9.85714285714286
"1911","hate","rage",9.28571428571429
"1912","hate","rapproch",6.42857142857143
"1913","hate","rebel",5.625
"1914","hate","red",6.875
"1915","hate","repel",8.1
"1916","hate","repress",6.33333333333333
"1917","hate","resent",8.89473684210526
"1918","hate","revolt",6.5
"1919","hate","revuls",9.6
"1920","hate","rotten",7.3
"1921","hate","ruthless",6.90909090909091
"1922","hate","savag",5.88888888888889
"1923","hate","savageri",8
"1924","hate","scandal",6.6
"1925","hate","scath",7.05882352941176
"1926","hate","scorn",7.22222222222222
"1927","hate","scourg",7.85714285714286
"1928","hate","sectarian",5.125
"1929","hate","see red",8.5
"1930","hate","segreg",8.7
"1931","hate","self-destruct",8.66666666666667
"1932","hate","selfish",5.375
"1933","hate","semit",5.875
"1934","hate","sexism",5.1
"1935","hate","shoot",7.42857142857143
"1936","hate","shortsight",6
"1937","hate","sicken",7.07692307692308
"1938","hate","snipe",6.57142857142857
"1939","hate","sociopath",8
"1940","hate","spite",8.64705882352941
"1941","hate","state of war",8.55555555555556
"1942","hate","stress",5.16666666666667
"1943","hate","strong",6.42857142857143
"1944","hate","struggl",7.125
"1945","hate","subvers",5.72727272727273
"1946","hate","suffer",7.10526315789474
"1947","hate","suicid",6.9
"1948","hate","sur",7.2
"1949","hate","suspect",5.66666666666667
"1950","hate","taunt",7.09090909090909
"1951","hate","tempestu",5.9
"1952","hate","terribl",6.5
"1953","hate","terror",8.60869565217391
"1954","hate","terrorist",8.22222222222222
"1955","hate","terrorist act",9
"1956","hate","thought",7.5
"1957","hate","threat",8.55555555555556
"1958","hate","trigger-happi",5.85714285714286
"1959","hate","troubl",5.09090909090909
"1960","hate","tyranni",8.5
"1961","hate","ugli",7.75
"1962","hate","uncontrol",6.3
"1963","hate","unfair",5.8
"1964","hate","unhappi",8.66666666666667
"1965","hate","unhing",7.4
"1966","hate","unjust",6.33333333333333
"1967","hate","unlik",7.5
"1968","hate","unrel",6.6
"1969","hate","unrest",8.09090909090909
"1970","hate","unrestrain",5.2
"1971","hate","unworthi",5.7
"1972","hate","vehem",5.66666666666667
"1973","hate","vehement",9.16666666666667
"1974","hate","venom",7.71428571428571
"1975","hate","vicious",9.27272727272727
"1976","hate","vile",8.27272727272727
"1977","hate","villain",7.45454545454545
"1978","hate","violenc",10
"1979","hate","violent",8.77777777777778
"1980","hate","vitriol",7.83333333333333
"1981","hate","vitup",7.33333333333333
"1982","hate","vote down",5.8
"1983","hate","war",7.7
"1984","hate","warfar",8.44444444444444
"1985","hate","weapon",7.85714285714286
"1986","hate","wick",8.72727272727273
"1987","hate","wicked",8.11111111111111
"1988","hate","worthless",7.71428571428571
"1989","hate","wrath",9
"1990","hate","wretch",7.75
"1991","hate","wrong",5.63636363636364
"1992","hate","wronghead",6.4
"1993","hate","xenophobia",9.66666666666667
"1994","hate","yob",8.71428571428571
"1995","hate","yobo",5.25
"1996","help","911",10
"1997","help","abl",6.125
"1998","help","accid",7.47058823529412
"1999","help","accompani",7.5
"2000","help","affirm",6.5
"2001","help","aid",9.85714285714286
"2002","help","alarm",6.63636363636364
"2003","help","alert",7.07692307692308
"2004","help","alli",8.63636363636364
"2005","help","ambul",8.41176470588235
"2006","help","amelior",8.66666666666667
"2007","help","amend",7.14285714285714
"2008","help","answer",8.5
"2009","help","appeal",6
"2010","help","appel",6.33333333333333
"2011","help","approach",6.9
"2012","help","archangel",5.27272727272727
"2013","help","ask",8.42105263157895
"2014","help","assist",9.87878787878788
"2015","help","attaint",6
"2016","help","attempt",6.7
"2017","help","attend",7.15789473684211
"2018","help","attend to",9.57142857142857
"2019","help","attent",6.125
"2020","help","author",5.57142857142857
"2021","help","back",5.94444444444444
"2022","help","back up",5.77777777777778
"2023","help","backup",9.125
"2024","help","benefici",9.72727272727273
"2025","help","better",6
"2026","help","bleed",8.2
"2027","help","boost",6.77777777777778
"2028","help","booster",8.66666666666667
"2029","help","bring",6.7
"2030","help","bring through",5.90909090909091
"2031","help","call",7.66666666666667
"2032","help","call for",9
"2033","help","call out",9.14285714285714
"2034","help","cardiologist",7.88888888888889
"2035","help","care",9.36842105263158
"2036","help","caretak",8.625
"2037","help","chanc",5.45454545454545
"2038","help","chang",5.25925925925926
"2039","help","children",6.55555555555556
"2040","help","clapperclaw",5.33333333333333
"2041","help","come",6.11111111111111
"2042","help","commit",6
"2043","help","communic",7.15384615384615
"2044","help","communiti servic",8.375
"2045","help","constabulari",6.71428571428571
"2046","help","cooper",9.56521739130435
"2047","help","coordin",6
"2048","help","corrobor",6.44444444444444
"2049","help","crew",6.375
"2050","help","cri",7.83333333333333
"2051","help","cri out",9.71428571428571
"2052","help","crimefight",8.375
"2053","help","danger",5.12
"2054","help","defenceless",5.22222222222222
"2055","help","defend",7.33333333333333
"2056","help","defenseless",5.2
"2057","help","deliv",6.09090909090909
"2058","help","deliver",5.84210526315789
"2059","help","deliveri",6.8
"2060","help","depend",5.7
"2061","help","despair",6.875
"2062","help","desper",7.83333333333333
"2063","help","determin",5.125
"2064","help","develop",5.3
"2065","help","dial",5.12903225806452
"2066","help","die",7.3
"2067","help","difficult",6.2
"2068","help","disadvantag",7.75
"2069","help","disast",6
"2070","help","dispatch",6.13333333333333
"2071","help","distraught",6.76923076923077
"2072","help","document",5.88888888888889
"2073","help","earthquak",6
"2074","help","econom",5.45454545454545
"2075","help","econom aid",7.90909090909091
"2076","help","educ",6.47058823529412
"2077","help","effect",6.85714285714286
"2078","help","effort",7.15789473684211
"2079","help","elder",6.66666666666667
"2080","help","emerg",9.66666666666667
"2081","help","emerg brake",8.18181818181818
"2082","help","emt",10
"2083","help","enabl",7.21052631578947
"2084","help","endors",7.42857142857143
"2085","help","enhanc",8.09090909090909
"2086","help","enquir",8.625
"2087","help","ensur",7.22222222222222
"2088","help","evacu",7.6
"2089","help","exclaim",5.75
"2090","help","expect",5.625
"2091","help","expert",7.83333333333333
"2092","help","extend",5.54545454545455
"2093","help","facilit",8.88235294117647
"2094","help","famili",6.9
"2095","help","father",7
"2096","help","feebl",5.38461538461539
"2097","help","fend for",6.45454545454545
"2098","help","financi aid",8
"2099","help","financi back",7.875
"2100","help","financi support",8.6
"2101","help","fire",5.75
"2102","help","fire brigad",7.81818181818182
"2103","help","fire compani",6.85714285714286
"2104","help","firefight",7
"2105","help","firemen",9.27272727272727
"2106","help","firetruck",6.25
"2107","help","focus",5.66666666666667
"2108","help","free",5.44444444444444
"2109","help","friend",8
"2110","help","frighten",5.85714285714286
"2111","help","fund",7.44444444444444
"2112","help","gendarm",7
"2113","help","get",6.66666666666667
"2114","help","give",8.8
"2115","help","good",8.44444444444444
"2116","help","good shepherd",5.75
"2117","help","grief",7.11111111111111
"2118","help","health",5.22222222222222
"2119","help","help",9.52941176470588
"2120","help","helpless",6.63157894736842
"2121","help","helplin",9.55555555555556
"2122","help","helpmat",8.25
"2123","help","hold open",7.71428571428571
"2124","help","holler",7.11111111111111
"2125","help","hollo",8.6
"2126","help","homeless",6.75
"2127","help","honest",5.125
"2128","help","honor",5.9
"2129","help","hospit",9.625
"2130","help","human",8
"2131","help","humanitarian",9.11111111111111
"2132","help","husband",6
"2133","help","ill",5.6
"2134","help","improv",8.17142857142857
"2135","help","incapacit",7.1
"2136","help","incid",6.25
"2137","help","indict",5.57142857142857
"2138","help","indors",6.66666666666667
"2139","help","inexperienc person",8.125
"2140","help","infant",5.25
"2141","help","infirm",5.55555555555556
"2142","help","innoc",5.83333333333333
"2143","help","inquir",7.88888888888889
"2144","help","interact",6.875
"2145","help","interven",8.63636363636364
"2146","help","involv",5.33333333333333
"2147","help","jesus",5.375
"2148","help","jesus of nazareth",6.33333333333333
"2149","help","keep open",5.11111111111111
"2150","help","kid",5.88888888888889
"2151","help","kind",8.33333333333333
"2152","help","law",6.58333333333333
"2153","help","leadership",6.6
"2154","help","legisl",5.18181818181818
"2155","help","lone",6.35294117647059
"2156","help","loneli",5.5
"2157","help","lost",6.71428571428571
"2158","help","love",6.44444444444444
"2159","help","low-incom",6.9
"2160","help","maintain",5.84615384615385
"2161","help","mayday",8.4
"2162","help","medic",8
"2163","help","melior",10
"2164","help","modif",6.11111111111111
"2165","help","mother",6.2
"2166","help","motiv",5.5
"2167","help","need",7.9375
"2168","help","needi",6.71428571428571
"2169","help","neediest",6.66666666666667
"2170","help","neurologist",7.44444444444444
"2171","help","nice",8.28571428571429
"2172","help","nurs",8.41666666666667
"2173","help","offic",5.91666666666667
"2174","help","offici",6.88888888888889
"2175","help","oncologist",6.75
"2176","help","orphan",7.9
"2177","help","outcri",7
"2178","help","oxfam",8.57142857142857
"2179","help","pallid",5.75
"2180","help","paramed",9.31578947368421
"2181","help","parent",7
"2182","help","patronag",7.8
"2183","help","pediatrician",7.55555555555556
"2184","help","peril",6.125
"2185","help","permiss",5.22222222222222
"2186","help","person",5.5
"2187","help","petit",7.77777777777778
"2188","help","phone",6.75
"2189","help","physician",7.3
"2190","help","piti",5.625
"2191","help","plea",9.53333333333333
"2192","help","plead",8
"2193","help","polic",7.33333333333333
"2194","help","polic forc",6
"2195","help","policeman",8.09090909090909
"2196","help","policemen",8.54545454545454
"2197","help","potenti",5.71428571428571
"2198","help","poverty-stricken",6.9
"2199","help","powerless",7.14285714285714
"2200","help","pregnant",6.28571428571429
"2201","help","prepar",6.875
"2202","help","preserv",6.16666666666667
"2203","help","progress",7.66666666666667
"2204","help","promot",7.1
"2205","help","propos",5.375
